Customer ID,Gender,Age,Senior Citizen,Partner,Dependents,Tenure,Subscription Type,Contract Type,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Support Tickets,Login Frequency,Usage Hours,Device Protection,Tech Support,Online Security,Churn
CUST-5617,Female,56,0,No,No,7,Basic,Annual,No,Bank transfer,58.35,408.45,3,13,57.7,Yes,No,No,Yes
CUST-5618,Female,35,0,No,No,23,Basic,Annual,Yes,Bank transfer,37.26,856.98,1,21,116.9,Yes,Yes,No,No
CUST-5619,Female,32,0,Yes,Yes,10,Basic,Annual,No,Electronic check,48.52,485.2,4,8,38.2,Yes,No,Yes,Yes
CUST-5620,Female,49,0,No,No,72,Basic,Annual,Yes,Mailed check,36.81,2650.32,2,30,166.3,No,No,No,No
CUST-5621,Male,23,0,Yes,No,23,Basic,Monthly,No,Electronic check,46.27,1064.21,3,20,115.5,No,Yes,Yes,No
CUST-5622,Female,75,1,No,No,1,Basic,Annual,No,Mailed check,29.98,29.98,2,16,64.3,No,No,Yes,No
CUST-5623,Male,61,0,Yes,No,4,Basic,Monthly,Yes,Bank transfer,41.65,166.6,8,7,47.5,Yes,No,Yes,Yes
CUST-5624,Male,60,0,No,No,11,Basic,Monthly,Yes,Electronic check,50.14,551.54,2,25,137.2,No,No,No,No
CUST-5625,Male,69,1,No,No,4,Basic,Monthly,No,Electronic check,41.57,166.28,1,14,99.5,No,Yes,Yes,No
CUST-5626,Male,52,0,Yes,No,72,Premium,Monthly,No,Credit card,86.0,6192.0,0,23,102.5,No,No,Yes,No
CUST-5627,Male,51,0,Yes,No,64,Basic,Monthly,Yes,Mailed check,71.62,4583.68,1,24,123.9,No,Yes,No,No
CUST-5628,Female,55,0,No,Yes,72,Premium,Monthly,No,Bank transfer,92.43,6654.96,0,25,126.9,No,No,No,No
CUST-5629,Female,73,0,Yes,No,41,Basic,Monthly,No,Electronic check,32.33,1325.53,0,26,105.0,No,No,Yes,No
CUST-5630,Female,71,0,Yes,Yes,35,Basic,Annual,Yes,Mailed check,42.21,1477.35,0,24,142.0,No,Yes,No,No
CUST-5631,Female,74,1,Yes,No,72,Basic,Monthly,Yes,Bank transfer,45.22,3255.84,0,21,164.9,Yes,No,No,No
CUST-5632,Male,79,1,Yes,No,72,Basic,Annual,Yes,Credit card,54.1,3895.2,0,23,93.3,No,No,Yes,No
CUST-5633,Female,22,0,No,No,69,Premium,Annual,Yes,Credit card,97.84,6750.96,0,30,194.6,No,Yes,No,No
CUST-5634,Female,35,0,Yes,Yes,65,Basic,Annual,Yes,Credit card,44.27,2877.55,1,26,193.1,No,No,No,No
CUST-5635,Male,33,0,No,Yes,37,Basic,Monthly,No,Electronic check,48.57,1797.09,0,14,100.4,No,No,No,No
CUST-5636,Male,25,0,No,Yes,1,Basic,Monthly,No,Electronic check,78.0,78.0,5,9,46.3,No,No,No,Yes
CUST-5637,Female,42,0,No,Yes,19,Premium,Monthly,Yes,Bank transfer,83.02,1577.38,2,14,65.8,Yes,No,No,No
CUST-5638,Female,49,0,Yes,No,34,Premium,Annual,Yes,Mailed check,82.44,2802.96,2,16,77.7,No,Yes,No,No
CUST-5639,Male,79,1,No,No,27,Basic,Monthly,No,Mailed check,64.65,1745.55,3,12,64.6,Yes,Yes,Yes,Yes
CUST-5640,Female,43,0,No,Yes,57,Premium,Annual,No,Bank transfer,84.21,4799.97,0,23,101.5,Yes,No,No,No
CUST-5641,Female,69,1,No,Yes,57,Premium,Monthly,Yes,Credit card,87.6,4993.2,2,30,152.8,Yes,No,No,No
CUST-5642,Female,39,0,No,No,30,Basic,Annual,Yes,Bank transfer,52.6,,1,27,132.7,Yes,Yes,No,No
CUST-5643,Female,48,0,No,No,1,Basic,Monthly,No,Electronic check,36.9,36.9,3,10,78.9,No,Yes,No,Yes
CUST-5644,Male,60,0,Yes,No,16,Basic,Annual,No,Electronic check,60.2,963.2,8,8,53.5,No,No,No,Yes
CUST-5645,Male,27,0,No,Yes,9,Basic,Annual,Yes,Electronic check,36.54,328.86,1,15,97.6,No,Yes,No,No
CUST-5646,Male,73,1,Yes,No,14,Basic,Monthly,No,Bank transfer,36.7,513.8,2,21,158.3,No,No,No,No
CUST-5647,Female,74,1,No,No,32,Premium,Monthly,No,Electronic check,118.36,3787.52,2,16,75.3,Yes,No,Yes,Yes
CUST-5648,Female,29,0,No,Yes,3,Basic,Monthly,No,Electronic check,41.8,125.4,4,10,42.9,Yes,No,Yes,Yes
CUST-5649,Female,70,1,Yes,Yes,1,Premium,Annual,No,Credit card,76.78,76.78,5,11,82.6,Yes,No,Yes,No
CUST-5650,Female,45,0,Yes,No,19,Basic,Monthly,Yes,Electronic check,81.44,1547.36,5,14,75.7,No,Yes,Yes,Yes
CUST-5651,Female,23,0,No,No,52,Premium,Monthly,Yes,Credit card,95.66,4974.32,0,30,166.2,No,Yes,Yes,No
CUST-5652,Male,76,1,No,Yes,2,Basic,Monthly,Yes,Credit card,40.02,80.04,5,8,33.0,No,Yes,No,Yes
CUST-5653,Female,37,0,No,No,63,Premium,Monthly,Yes,Credit card,85.01,5355.63,0,25,101.5,Yes,No,No,No
CUST-5654,Female,22,0,No,Yes,16,Premium,Monthly,Yes,Credit card,99.34,1589.44,7,11,74.7,No,No,No,Yes
CUST-5655,Male,40,0,No,No,5,Basic,Monthly,No,Electronic check,48.75,243.75,1,20,131.5,Yes,No,Yes,Yes
CUST-5656,Female,26,0,Yes,No,28,Basic,Monthly,No,Mailed check,74.09,2074.52,3,15,77.0,No,Yes,No,Yes
CUST-5657,Male,75,0,No,No,72,Premium,Monthly,Yes,Credit card,91.8,6609.6,0,26,126.2,No,No,Yes,No
CUST-5658,Male,76,1,No,No,26,Basic,Annual,No,Electronic check,59.32,1542.32,1,20,143.9,Yes,Yes,No,No
CUST-5659,Male,46,0,Yes,No,39,Premium,Annual,No,Electronic check,125.0,4875.0,2,19,82.2,No,No,No,No
CUST-5660,Male,33,0,Yes,Yes,56,Basic,Monthly,No,Mailed check,52.14,2919.84,0,30,195.3,Yes,No,No,No
CUST-5661,Male,71,0,No,No,53,Premium,Monthly,No,Mailed check,98.79,5235.87,0,21,92.5,No,No,No,No
CUST-5662,Female,63,0,Yes,No,3,Premium,Annual,Yes,Credit card,99.75,299.25,10,4,31.7,Yes,No,Yes,Yes
CUST-5663,Male,39,0,Yes,No,45,Basic,Monthly,No,Electronic check,49.97,2248.65,0,26,206.3,No,No,No,No
CUST-5664,Male,25,0,Yes,No,72,Basic,Monthly,Yes,Electronic check,40.58,2921.76,0,28,142.6,No,No,Yes,No
CUST-5665,Female,76,1,No,No,40,Basic,Monthly,No,Mailed check,25.59,1023.6,0,22,144.0,Yes,No,No,No
CUST-5666,Female,37,0,No,No,60,Basic,Annual,Yes,Electronic check,56.71,3402.6,0,18,73.2,Yes,No,No,No
CUST-5667,Male,68,0,No,Yes,22,Premium,Monthly,No,Bank transfer,90.85,1998.7,4,21,111.8,No,Yes,Yes,No
CUST-5668,Female,31,0,Yes,No,13,Basic,Annual,No,Credit card,41.14,534.82,3,14,69.3,Yes,Yes,No,No
CUST-5669,Female,56,0,No,No,38,Basic,Monthly,Yes,Mailed check,54.92,2086.96,1,21,108.6,Yes,No,No,No
CUST-5670,Male,54,0,No,No,23,Basic,Monthly,No,Mailed check,40.47,930.81,1,18,101.7,Yes,No,No,No
CUST-5671,Male,67,1,Yes,No,72,Basic,Annual,No,Mailed check,65.08,4685.76,1,21,119.0,No,Yes,No,No
CUST-5672,Female,51,0,No,No,72,Premium,Monthly,Yes,Credit card,76.51,5508.72,0,27,150.4,Yes,Yes,Yes,No
CUST-5673,Male,28,0,Yes,No,57,Basic,Monthly,Yes,Bank transfer,46.21,2633.97,2,24,175.0,No,No,Yes,No
CUST-5674,Male,71,0,Yes,No,72,Premium,Monthly,Yes,Electronic check,80.07,5765.04,0,30,126.7,No,No,Yes,No
CUST-5675,Female,57,0,Yes,No,15,Basic,Monthly,No,Credit card,30.34,455.1,4,11,58.3,Yes,No,Yes,No
CUST-5676,Male,50,0,Yes,No,72,Basic,Annual,No,Mailed check,38.21,2751.12,1,30,122.9,Yes,Yes,No,No
CUST-5677,Male,48,0,No,No,14,Basic,Monthly,Yes,Electronic check,53.22,745.08,2,19,82.1,No,No,No,Yes
CUST-5678,Male,76,0,No,Yes,5,Basic,Monthly,Yes,Electronic check,52.76,263.8,8,10,71.7,Yes,No,No,Yes
CUST-5679,Male,71,1,No,No,32,Basic,Monthly,Yes,Electronic check,60.65,1940.8,1,18,83.9,Yes,No,No,No
CUST-5680,Male,61,0,Yes,No,20,Basic,Monthly,Yes,Credit card,25.29,505.8,0,23,123.9,Yes,No,Yes,No
CUST-5681,Female,51,0,No,No,72,Basic,Annual,Yes,Electronic check,37.45,2696.4,0,30,220.3,No,No,Yes,No
CUST-5682,Female,67,1,No,No,23,Basic,Monthly,Yes,Bank transfer,43.24,994.52,1,20,136.3,No,No,No,No
CUST-5683,Male,24,0,Yes,Yes,72,Basic,Annual,Yes,Electronic check,72.17,5196.24,1,28,134.6,No,Yes,No,No
CUST-5684,Female,75,1,Yes,No,3,Premium,Monthly,Yes,Electronic check,69.14,207.42,0,12,95.6,Yes,No,Yes,No
CUST-5685,Male,66,0,No,No,59,Premium,Annual,No,Mailed check,98.52,5812.68,1,23,116.6,Yes,No,Yes,No
CUST-5686,Male,71,0,Yes,No,47,Basic,Monthly,Yes,Electronic check,43.43,2041.21,0,18,92.5,Yes,No,No,No
CUST-5687,Male,79,1,No,Yes,42,Basic,Monthly,No,Credit card,18.0,756.0,2,24,158.6,No,No,Yes,No
CUST-5688,Male,40,0,Yes,No,15,Basic,Annual,No,Mailed check,58.89,883.35,0,19,130.1,Yes,No,Yes,Yes
CUST-5689,Male,63,0,Yes,No,51,Premium,Monthly,No,Mailed check,82.34,4199.34,2,30,190.2,No,Yes,No,No
CUST-5690,Female,73,0,No,No,22,Premium,Annual,No,Credit card,113.7,2501.4,2,12,55.8,Yes,No,Yes,Yes
CUST-5691,Female,24,0,Yes,No,42,Basic,Monthly,No,Mailed check,32.51,1365.42,1,18,77.5,Yes,No,Yes,No
CUST-5692,Male,71,0,Yes,No,27,Basic,Monthly,Yes,Mailed check,37.81,1020.87,0,27,208.8,No,No,No,Yes
CUST-5693,Female,42,0,Yes,No,6,Premium,Annual,Yes,Credit card,113.36,680.16,4,16,86.3,No,Yes,Yes,Yes
CUST-5694,Male,78,1,No,No,3,Basic,Annual,Yes,Bank transfer,34.96,104.88,3,5,37.0,No,No,No,No
CUST-5695,Female,20,0,No,Yes,15,Basic,Annual,Yes,Bank transfer,53.56,803.4,2,7,32.8,Yes,No,No,No
CUST-5696,Male,76,1,No,Yes,72,Basic,Annual,No,Bank transfer,18.0,1296.0,0,28,168.7,No,No,No,No
CUST-5697,Female,55,0,Yes,No,25,Basic,Monthly,Yes,Electronic check,48.5,1212.5,2,19,142.7,No,Yes,No,No
CUST-5698,Male,37,0,Yes,No,54,Basic,Monthly,Yes,Electronic check,52.4,2829.6,0,26,143.8,No,No,Yes,No
CUST-5699,Male,51,0,Yes,No,29,Basic,Annual,Yes,Bank transfer,61.07,1771.03,0,22,89.4,Yes,No,No,No
CUST-5700,Female,66,1,Yes,No,72,Premium,Annual,No,Electronic check,97.7,7034.4,0,29,225.5,Yes,No,No,No
CUST-5701,Female,61,0,No,No,16,Basic,Annual,Yes,Electronic check,29.14,466.24,1,13,85.0,No,Yes,Yes,No
CUST-5702,Male,61,0,No,No,2,Premium,Monthly,Yes,Electronic check,86.11,172.22,4,12,58.4,No,No,Yes,Yes
CUST-5703,Female,47,0,Yes,No,50,Basic,Monthly,Yes,Bank transfer,19.82,991.0,0,12,84.4,No,Yes,No,No
CUST-5704,Male,34,0,No,Yes,41,Basic,Annual,Yes,Bank transfer,36.03,1477.23,1,25,124.5,No,No,No,No
CUST-5705,Female,76,1,No,No,25,Basic,Monthly,Yes,Credit card,43.78,1094.5,0,19,81.6,Yes,Yes,Yes,No
CUST-5706,Female,27,0,No,Yes,13,Basic,Monthly,No,Bank transfer,49.7,646.1,2,16,64.9,No,No,No,No
CUST-5707,Male,52,0,Yes,No,7,Premium,Annual,Yes,Mailed check,76.53,535.71,3,9,36.3,No,No,No,No
CUST-5708,Female,37,0,No,No,22,Basic,Annual,No,Electronic check,58.04,1276.88,0,22,97.4,No,Yes,No,No
CUST-5709,Female,35,0,No,Yes,37,Premium,Monthly,No,Bank transfer,93.22,3449.14,0,26,150.5,Yes,No,Yes,No
CUST-5710,Male,62,0,No,No,29,Basic,Monthly,Yes,Mailed check,58.22,1688.38,3,11,86.7,No,No,No,Yes
CUST-5711,Female,61,0,No,No,19,Premium,Annual,Yes,Credit card,120.99,2298.81,3,21,126.6,No,Yes,No,No
CUST-5712,Male,44,0,No,No,26,Basic,Annual,No,Credit card,35.61,925.86,2,18,88.7,No,No,Yes,Yes
CUST-5713,Male,76,1,Yes,No,4,Premium,Monthly,Yes,Electronic check,96.53,386.12,2,14,100.0,No,Yes,Yes,No
CUST-5714,Male,79,0,No,No,40,Basic,Annual,No,Electronic check,31.67,1266.8,0,18,131.4,No,No,Yes,No
CUST-5715,Male,76,1,No,No,44,Premium,Monthly,Yes,Credit card,86.89,3823.16,0,16,102.7,No,Yes,No,No
CUST-5716,Male,66,1,Yes,No,1,Premium,Annual,Yes,Electronic check,88.38,88.38,6,5,27.1,No,No,Yes,Yes
CUST-5717,Female,53,0,No,No,11,Basic,Annual,Yes,Bank transfer,40.67,447.37,3,21,118.1,Yes,Yes,Yes,No
CUST-5718,Male,40,0,Yes,No,4,Premium,Monthly,No,Electronic check,93.62,374.48,3,16,107.8,No,Yes,No,No
CUST-5719,Male,49,0,Yes,No,72,Basic,Annual,No,Bank transfer,61.59,4434.48,0,29,134.1,Yes,No,No,No
CUST-5720,Female,27,0,Yes,No,30,Premium,Annual,No,Electronic check,79.51,2385.3,1,21,92.8,No,Yes,No,No
CUST-5721,Female,28,0,Yes,No,21,Premium,Monthly,No,Credit card,93.85,1970.85,5,20,101.5,No,Yes,Yes,Yes
CUST-5722,Female,55,0,No,Yes,21,Basic,Monthly,No,Credit card,55.1,1157.1,2,20,131.7,No,No,Yes,Yes
CUST-5723,Male,23,0,No,No,72,Basic,Annual,Yes,Bank transfer,63.34,4560.48,2,29,158.3,No,Yes,No,No
CUST-5724,Male,76,1,Yes,No,36,Premium,Annual,No,Electronic check,75.38,2713.68,1,30,139.6,Yes,No,No,No
CUST-5725,Male,58,0,No,No,7,Premium,Annual,No,Mailed check,104.99,734.93,1,16,101.8,Yes,No,No,No
CUST-5726,Female,79,0,Yes,No,20,Basic,Monthly,Yes,Bank transfer,34.14,682.8,2,20,115.5,No,No,No,Yes
CUST-5727,Male,64,0,No,Yes,49,Basic,Monthly,Yes,Electronic check,50.16,2457.84,0,23,159.0,Yes,Yes,No,No
CUST-5728,Female,51,0,No,No,19,Basic,Annual,No,Electronic check,44.07,837.33,0,13,89.0,No,No,No,No
CUST-5729,Male,53,0,Yes,No,13,Premium,Annual,Yes,Credit card,97.9,1272.7,3,12,93.2,No,Yes,Yes,No
CUST-5730,Female,54,0,No,No,72,Basic,Annual,Yes,Credit card,52.6,3787.2,0,25,168.5,No,No,No,No
CUST-5731,Male,34,0,Yes,Yes,72,Premium,Annual,Yes,Electronic check,82.17,5916.24,0,25,170.3,No,No,No,No
CUST-5732,Male,57,0,No,Yes,72,Basic,Monthly,Yes,Electronic check,50.04,3602.88,1,30,136.2,Yes,No,Yes,No
CUST-5733,Male,57,0,No,No,5,Basic,Annual,No,Credit card,55.49,277.45,4,18,83.3,Yes,Yes,Yes,No
CUST-5734,Female,71,1,No,Yes,9,Basic,Monthly,Yes,Electronic check,38.65,347.85,2,16,112.6,Yes,Yes,Yes,Yes
CUST-5735,Female,29,0,Yes,No,20,Premium,Monthly,Yes,Bank transfer,79.34,1586.8,3,17,116.1,Yes,No,Yes,No
CUST-5736,Male,38,0,Yes,Yes,59,Basic,Annual,Yes,Electronic check,18.0,1062.0,1,27,132.3,Yes,Yes,Yes,No
CUST-5737,Male,57,0,Yes,No,44,Basic,Monthly,Yes,Credit card,41.2,1812.8,0,20,96.6,No,No,Yes,No
CUST-5738,Male,36,0,No,No,63,Premium,Monthly,No,Mailed check,112.69,7099.47,0,22,104.9,Yes,Yes,No,No
CUST-5739,Female,20,0,Yes,No,72,Premium,Monthly,No,Mailed check,89.03,6410.16,1,30,142.9,No,Yes,Yes,No
CUST-5740,Male,35,0,Yes,No,50,Premium,Annual,Yes,Electronic check,97.61,4880.5,0,30,125.8,Yes,No,No,No
CUST-5741,Male,70,1,Yes,No,10,Premium,Monthly,No,Electronic check,98.87,988.7,2,13,88.1,No,No,No,Yes
CUST-5742,Male,68,0,No,Yes,12,Premium,Annual,No,Credit card,116.47,1397.64,3,13,76.7,Yes,No,Yes,Yes
CUST-5743,Male,36,0,No,No,15,Premium,Monthly,No,Electronic check,63.77,956.55,2,23,97.1,No,No,Yes,No
CUST-5744,Female,64,0,No,No,12,Basic,Annual,Yes,Electronic check,59.15,709.8,0,20,123.1,Yes,Yes,Yes,No
CUST-5745,Female,23,0,No,Yes,10,Basic,Annual,No,Electronic check,45.31,453.1,3,19,79.5,No,Yes,No,No
CUST-5746,Male,33,0,Yes,Yes,46,Basic,Monthly,No,Electronic check,58.89,2708.94,0,17,111.5,Yes,Yes,Yes,No
CUST-5747,Male,25,0,No,Yes,2,Premium,Monthly,Yes,Bank transfer,106.2,212.4,1,15,101.6,Yes,No,No,No
CUST-5748,Female,65,0,Yes,No,43,Basic,Annual,Yes,Credit card,36.72,1578.96,2,19,132.7,No,No,No,No
CUST-5749,Female,35,0,No,No,57,Premium,Annual,No,Electronic check,116.94,6665.58,2,21,127.0,No,No,No,No
CUST-5750,Male,69,1,Yes,Yes,3,Basic,Monthly,No,Bank transfer,71.08,213.24,5,8,54.6,Yes,Yes,No,Yes
CUST-5751,Female,65,1,Yes,Yes,3,Premium,Annual,Yes,Electronic check,112.75,338.25,8,7,47.6,Yes,No,No,Yes
CUST-5752,Female,60,0,No,No,12,Basic,Monthly,No,Credit card,75.3,903.6,2,10,73.5,No,No,No,No
CUST-5753,Male,56,0,Yes,No,8,Premium,Annual,No,Mailed check,92.13,737.04,3,9,60.6,Yes,No,Yes,Yes
CUST-5754,Female,66,1,Yes,No,29,Basic,Monthly,Yes,Credit card,31.89,924.81,1,27,112.3,No,Yes,No,No
CUST-5755,Female,66,1,Yes,No,37,Premium,Monthly,Yes,Electronic check,105.76,3913.12,0,28,136.8,No,No,No,No
CUST-5756,Male,29,0,Yes,No,34,Basic,Monthly,Yes,Credit card,49.63,1687.42,0,24,129.9,No,No,No,No
CUST-5757,Male,62,0,No,No,15,Basic,Annual,Yes,Electronic check,53.56,803.4,4,13,61.6,No,No,Yes,No
CUST-5758,Female,27,0,No,No,23,Basic,Annual,Yes,Electronic check,36.52,839.96,2,14,97.9,Yes,Yes,No,No
CUST-5759,Male,24,0,Yes,Yes,34,Basic,Annual,Yes,Bank transfer,72.66,2470.44,1,17,86.7,No,No,No,No
CUST-5760,Female,63,0,No,No,5,Basic,Annual,Yes,Electronic check,47.77,238.85,1,12,73.2,Yes,No,No,No
CUST-5761,Male,72,1,Yes,No,9,Premium,Annual,Yes,Credit card,77.74,699.66,3,17,88.8,Yes,No,No,No
CUST-5762,Female,18,0,Yes,No,72,Basic,Annual,Yes,Bank transfer,47.62,3428.64,0,30,201.5,No,No,No,No
CUST-5763,Male,66,1,No,No,14,Basic,Monthly,No,Electronic check,53.69,751.66,1,19,127.3,Yes,Yes,No,No
CUST-5764,Female,53,0,Yes,No,54,Basic,Annual,No,Electronic check,31.51,1701.54,0,22,173.6,Yes,Yes,Yes,No
CUST-5765,Female,38,0,No,No,10,Basic,Annual,No,Electronic check,53.31,533.1,0,14,90.3,No,No,Yes,Yes
CUST-5766,Female,54,0,Yes,No,2,Premium,Annual,Yes,Bank transfer,97.08,194.16,2,16,117.1,Yes,No,No,No
CUST-5767,Male,69,1,No,No,23,Basic,Annual,No,Credit card,28.9,664.7,1,19,131.2,Yes,Yes,Yes,No
CUST-5768,Male,41,0,No,No,72,Premium,Annual,Yes,Bank transfer,85.05,6123.6,0,25,101.1,No,Yes,No,No
CUST-5769,Female,72,1,Yes,No,57,Premium,Monthly,Yes,Bank transfer,97.2,5540.4,1,14,71.4,No,No,No,Yes
CUST-5770,Female,42,0,No,Yes,10,Premium,Monthly,Yes,Electronic check,95.73,957.3,5,11,46.3,No,No,No,Yes
CUST-5771,Male,24,0,Yes,No,72,Basic,Monthly,No,Credit card,18.18,1308.96,0,20,82.3,Yes,Yes,Yes,No
CUST-5772,Male,59,0,No,No,22,Premium,Monthly,Yes,Credit card,101.96,2243.12,1,22,139.8,No,No,No,No
CUST-5773,Male,34,0,Yes,No,2,Basic,Annual,Yes,Electronic check,48.14,96.28,3,13,61.8,No,No,Yes,Yes
CUST-5774,Male,46,0,No,Yes,1,Basic,Annual,No,Mailed check,56.67,56.67,3,12,76.7,No,No,No,Yes
CUST-5775,Male,47,0,No,No,22,Basic,Annual,Yes,Electronic check,52.66,1158.52,3,22,120.9,Yes,No,No,No
CUST-5776,Male,24,0,No,Yes,26,Basic,Annual,Yes,Credit card,40.63,1056.38,2,18,139.2,No,Yes,Yes,No
CUST-5777,Female,50,0,Yes,No,3,Premium,Monthly,No,Electronic check,95.84,287.52,3,18,86.0,No,No,No,No
CUST-5778,Male,24,0,No,No,72,Basic,Annual,No,Mailed check,81.4,5860.8,0,22,132.5,No,Yes,No,No
CUST-5779,Female,75,1,Yes,No,42,Premium,Annual,No,Mailed check,83.24,3496.08,0,23,134.8,No,Yes,Yes,No
CUST-5780,Male,41,0,No,Yes,54,Basic,Monthly,Yes,Electronic check,39.84,2151.36,0,23,117.3,Yes,No,No,No
CUST-5781,Male,28,0,No,No,29,Premium,Monthly,Yes,Electronic check,83.4,2418.6,3,19,104.8,No,Yes,No,Yes
CUST-5782,Female,26,0,Yes,Yes,36,Basic,Monthly,No,Bank transfer,27.48,989.28,1,21,88.6,No,No,No,Yes
CUST-5783,Female,29,0,No,No,17,Premium,Annual,Yes,Electronic check,89.05,1513.85,0,27,112.7,No,No,No,No
CUST-5784,Male,52,0,Yes,No,38,Premium,Monthly,Yes,Bank transfer,92.05,3497.9,1,25,106.3,No,No,Yes,No
CUST-5785,Female,21,0,Yes,No,72,Basic,Monthly,Yes,Bank transfer,33.08,2381.76,0,26,172.4,No,No,Yes,No
CUST-5786,Female,53,0,Yes,No,35,Premium,Monthly,Yes,Mailed check,125.0,4375.0,2,21,93.1,Yes,No,Yes,No
CUST-5787,Female,45,0,Yes,No,14,Premium,Annual,Yes,Electronic check,93.67,1311.38,1,16,90.3,No,No,No,No
CUST-5788,Female,74,1,Yes,No,12,Basic,Annual,No,Electronic check,30.51,366.12,4,18,107.0,Yes,Yes,Yes,No
CUST-5789,Male,30,0,No,No,72,Basic,Annual,No,Mailed check,58.22,4191.84,2,30,174.9,No,Yes,No,No
CUST-5790,Female,40,0,Yes,No,7,Premium,Annual,Yes,Electronic check,80.84,565.88,5,11,45.4,No,No,No,Yes
CUST-5791,Male,36,0,No,No,54,Basic,Monthly,No,Bank transfer,42.45,2292.3,1,29,155.3,No,No,Yes,No
CUST-5792,Male,59,0,Yes,Yes,21,Basic,Monthly,No,Electronic check,20.16,423.36,1,17,133.8,No,No,No,Yes
CUST-5793,Male,54,0,Yes,No,20,Basic,Monthly,Yes,Bank transfer,55.08,1101.6,0,22,138.3,No,Yes,No,Yes
CUST-5794,Male,56,0,No,No,46,Premium,Monthly,Yes,Mailed check,104.68,4815.28,0,29,158.4,No,No,Yes,No
CUST-5795,Female,41,0,No,No,6,Basic,Monthly,No,Bank transfer,53.3,319.8,5,16,108.4,No,No,No,No
CUST-5796,Female,33,0,Yes,No,21,Premium,Monthly,Yes,Credit card,106.06,2227.26,2,14,74.1,No,No,No,Yes
CUST-5797,Male,50,0,Yes,No,2,Premium,Monthly,No,Credit card,90.7,181.4,4,9,63.8,No,No,No,Yes
CUST-5798,Male,29,0,No,No,37,Basic,Annual,Yes,Electronic check,56.38,2086.06,0,23,132.5,Yes,No,No,No
CUST-5799,Male,51,0,No,No,2,Basic,Monthly,Yes,Bank transfer,77.52,155.04,4,13,92.4,No,No,Yes,Yes
CUST-5800,Male,24,0,Yes,No,3,Premium,Annual,Yes,Mailed check,100.8,302.4,6,13,92.1,Yes,No,Yes,No
CUST-5801,Female,28,0,Yes,No,62,Premium,Annual,Yes,Bank transfer,95.23,5904.26,0,30,160.1,Yes,No,Yes,No
CUST-5802,Male,48,0,Yes,No,20,Basic,Monthly,No,Electronic check,23.72,474.4,0,22,120.6,Yes,No,No,No
CUST-5803,Female,46,0,No,No,8,Premium,Annual,Yes,Electronic check,99.21,793.68,1,15,89.0,No,No,No,No
CUST-5804,Male,79,1,Yes,No,30,Basic,Annual,No,Mailed check,30.82,924.6,0,22,140.7,No,No,No,No
CUST-5805,Male,30,0,No,No,25,Basic,Monthly,No,Electronic check,45.12,1128.0,0,23,180.2,No,No,No,No
CUST-5806,Male,48,0,No,No,18,Basic,Annual,No,Bank transfer,31.02,558.36,2,14,93.6,No,No,No,No
CUST-5807,Male,19,0,Yes,No,72,Basic,Monthly,No,Bank transfer,30.13,2169.36,4,17,89.1,Yes,Yes,Yes,No
CUST-5808,Female,56,0,Yes,No,46,Basic,Monthly,No,Electronic check,43.53,2002.38,1,21,141.6,No,No,No,No
CUST-5809,Female,32,0,No,No,6,Premium,Monthly,Yes,Mailed check,123.09,738.54,4,11,51.8,Yes,No,No,Yes
CUST-5810,Female,74,0,Yes,No,28,Premium,Monthly,No,Mailed check,85.42,2391.76,0,14,85.2,No,Yes,No,Yes
CUST-5811,Male,28,0,Yes,No,4,Premium,Annual,Yes,Credit card,79.76,319.04,3,11,66.2,No,No,No,No
CUST-5812,Male,51,0,No,No,10,Basic,Monthly,Yes,Credit card,79.41,794.1,3,17,77.0,Yes,Yes,Yes,Yes
CUST-5813,Female,56,0,Yes,No,72,Basic,Annual,No,Electronic check,37.02,2665.44,0,23,139.3,Yes,Yes,No,No
CUST-5814,Female,21,0,No,Yes,21,Basic,Annual,No,Mailed check,42.56,893.76,2,12,82.4,No,No,Yes,No
CUST-5815,Male,28,0,No,No,72,Basic,Annual,Yes,Credit card,43.34,3120.48,0,26,155.3,Yes,No,No,No
CUST-5816,Male,46,0,Yes,Yes,6,Basic,Annual,No,Bank transfer,52.77,316.62,4,21,117.6,No,Yes,No,No
CUST-5817,Female,19,0,No,No,8,Basic,Monthly,Yes,Mailed check,29.73,237.84,1,24,159.4,No,Yes,Yes,No
CUST-5818,Male,78,1,No,No,15,Premium,Annual,Yes,Electronic check,91.57,1373.55,5,9,53.7,No,Yes,Yes,Yes
CUST-5819,Male,33,0,Yes,No,15,Basic,Monthly,Yes,Mailed check,51.0,765.0,3,14,74.9,Yes,No,No,No
CUST-5820,Female,56,0,No,No,45,Premium,Annual,Yes,Electronic check,95.41,4293.45,0,14,81.0,No,No,Yes,No
CUST-5821,Male,30,0,Yes,No,31,Premium,Annual,Yes,Mailed check,82.48,2556.88,2,17,73.3,No,Yes,No,Yes
CUST-5822,Female,54,0,No,Yes,27,Basic,Monthly,Yes,Electronic check,28.43,767.61,1,20,145.0,No,No,Yes,Yes
CUST-5823,Male,34,0,No,No,31,Premium,Annual,Yes,Electronic check,102.77,3185.87,2,19,102.1,No,No,No,No
CUST-5824,Female,38,0,No,No,44,Basic,Monthly,No,Bank transfer,39.41,1734.04,0,24,155.4,Yes,Yes,Yes,No
CUST-5825,Male,61,0,No,No,72,Basic,Monthly,Yes,Bank transfer,64.67,4656.24,0,30,186.8,No,No,No,No
